File,URL,Time,Weather,Temperature,Humidity,Wind
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.00,Scattered clouds.,33ʡC,1004 mbar,13 km/h
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Passing clouds.,33ʡC,1004 mbar,17 km/h
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.00,Passing clouds.,33ʡC,1005 mbar,15 km/h
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Passing clouds.,33ʡC,1005 mbar,13 km/h
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Passing clouds.,32ʡC,1006 mbar,19 km/h
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Passing clouds.,32ʡC,1006 mbar,15 km/h
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Passing clouds.,32ʡC,1006 mbar,19 km/h
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Passing clouds.,32ʡC,1006 mbar,15 km/h
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.00,Passing clouds.,32ʡC,1006 mbar,13 km/h
Soupfile_113.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Passing clouds.,32ʡC,1006 mbar,15 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Monday 1 July,Partly cloudy.,33ʡC,1004 mbar,11 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Partly cloudy.,33ʡC,1004 mbar,11 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Partly cloudy.,33ʡC,1004 mbar,13 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Partly cloudy.,33ʡC,1003 mbar,13 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.00,Partly cloudy.,32ʡC,1003 mbar,13 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.30,Partly cloudy.,32ʡC,1003 mbar,7 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.00,Partly cloudy.,32ʡC,1003 mbar,15 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Partly cloudy.,32ʡC,1003 mbar,11 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.00,Partly cloudy.,32ʡC,1003 mbar,11 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Partly cloudy.,32ʡC,1003 mbar,13 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Partly cloudy.,31ʡC,1003 mbar,11 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.30,Partly cloudy.,31ʡC,1003 mbar,9 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.00,Partly cloudy.,31ʡC,1004 mbar,7 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.30,Partly sunny.,31ʡC,1004 mbar,7 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Partly sunny.,32ʡC,1004 mbar,11 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Scattered clouds.,32ʡC,1005 mbar,13 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Scattered clouds.,33ʡC,1005 mbar,17 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Scattered clouds.,34ʡC,1005 mbar,15 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Scattered clouds.,34ʡC,1005 mbar,15 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Scattered clouds.,35ʡC,1005 mbar,15 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Scattered clouds.,36ʡC,1004 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Scattered clouds.,36ʡC,1004 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.00,Scattered clouds.,36ʡC,1004 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Scattered clouds.,37ʡC,1003 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Scattered clouds.,37ʡC,1003 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Scattered clouds.,37ʡC,1003 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Scattered clouds.,38ʡC,1002 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Broken clouds.,38ʡC,1001 mbar,13 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.00,Broken clouds.,37ʡC,1001 mbar,11 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Broken clouds.,36ʡC,1001 mbar,22 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.00,Broken clouds.,35ʡC,1000 mbar,22 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Broken clouds.,35ʡC,1000 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.00,Broken clouds.,35ʡC,1000 mbar,22 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Broken clouds.,35ʡC,1000 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.00,Partly sunny.,34ʡC,1001 mbar,22 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Partly sunny.,33ʡC,1001 mbar,26 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.00,Partly sunny.,33ʡC,1001 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Partly cloudy.,33ʡC,1002 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.00,Partly cloudy.,32ʡC,1002 mbar,22 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Passing clouds.,32ʡC,1002 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Passing clouds.,32ʡC,1003 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Passing clouds.,32ʡC,1003 mbar,24 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Passing clouds.,32ʡC,1003 mbar,22 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Passing clouds.,32ʡC,1003 mbar,22 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.00,Passing clouds.,32ʡC,1003 mbar,19 km/h
Soupfile_114.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Passing clouds.,32ʡC,1003 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Thursday 1 August,Passing clouds.,31ʡC,1007 mbar,24 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Passing clouds.,31ʡC,1007 mbar,24 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Passing clouds.,31ʡC,1007 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Passing clouds.,31ʡC,1006 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.00,Passing clouds.,31ʡC,1006 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.30,Passing clouds.,30ʡC,1006 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.00,Passing clouds.,30ʡC,1006 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Passing clouds.,30ʡC,1006 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.00,Passing clouds.,30ʡC,1006 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Passing clouds.,30ʡC,1006 mbar,11 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Passing clouds.,30ʡC,1007 mbar,11 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.30,Passing clouds.,30ʡC,1007 mbar,11 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.00,Passing clouds.,30ʡC,1007 mbar,7 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.30,Broken clouds.,30ʡC,1007 mbar,7 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Broken clouds.,30ʡC,1008 mbar,7 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Broken clouds.,30ʡC,1008 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Broken clouds.,30ʡC,1008 mbar,9 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Broken clouds.,30ʡC,1008 mbar,11 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Broken clouds.,31ʡC,1009 mbar,13 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Broken clouds.,31ʡC,1009 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Broken clouds.,32ʡC,1009 mbar,13 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Partly sunny.,33ʡC,1009 mbar,17 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.00,Partly sunny.,33ʡC,1008 mbar,17 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Scattered clouds.,33ʡC,1008 mbar,17 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Scattered clouds.,34ʡC,1008 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Scattered clouds.,34ʡC,1007 mbar,22 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Scattered clouds.,35ʡC,1007 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.30,Scattered clouds.,35ʡC,1007 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.00,Scattered clouds.,35ʡC,1006 mbar,17 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Scattered clouds.,35ʡC,1006 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.00,Scattered clouds.,35ʡC,1005 mbar,13 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Scattered clouds.,35ʡC,1005 mbar,11 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.00,Scattered clouds.,34ʡC,1005 mbar,13 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Scattered clouds.,34ʡC,1004 mbar,11 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.00,Scattered clouds.,34ʡC,1004 mbar,11 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Scattered clouds.,33ʡC,1004 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.00,Scattered clouds.,33ʡC,1004 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Scattered clouds.,33ʡC,1005 mbar,15 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Passing clouds.,31ʡC,1005 mbar,17 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.00,Passing clouds.,31ʡC,1005 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Passing clouds.,31ʡC,1006 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Passing clouds.,31ʡC,1006 mbar,19 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Passing clouds.,31ʡC,1006 mbar,17 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Passing clouds.,31ʡC,1006 mbar,17 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Passing clouds.,31ʡC,1006 mbar,17 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.00,Passing clouds.,31ʡC,1006 mbar,20 km/h
Soupfile_115.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Passing clouds.,31ʡC,1006 mbar,15 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Sunday 1 September,Rain. Partly cloudy.,28ʡC,1006 mbar,19 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Rain. Partly cloudy.,27ʡC,1005 mbar,9 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Light rain. Partly cloudy.,27ʡC,1005 mbar,7 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Fog.,27ʡC,1005 mbar,6 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.00,Fog.,27ʡC,1004 mbar,6 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.30,Fog.,27ʡC,1004 mbar,No wind
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.00,Fog.,27ʡC,1004 mbar,No wind
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Fog.,27ʡC,1004 mbar,No wind
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.00,Fog.,28ʡC,1004 mbar,4 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Fog.,28ʡC,1004 mbar,4 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Fog.,28ʡC,1004 mbar,4 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.30,Fog.,28ʡC,1004 mbar,7 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.00,Fog.,28ʡC,1004 mbar,13 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.30,Fog.,28ʡC,1005 mbar,9 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Partly sunny.,29ʡC,1005 mbar,9 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Partly sunny.,29ʡC,1006 mbar,9 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Partly sunny.,29ʡC,1006 mbar,9 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Partly sunny.,30ʡC,1006 mbar,11 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Partly sunny.,30ʡC,1007 mbar,11 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Partly sunny.,31ʡC,1007 mbar,13 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Partly sunny.,31ʡC,1007 mbar,9 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Partly sunny.,31ʡC,1007 mbar,15 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.00,Partly sunny.,32ʡC,1007 mbar,11 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Partly sunny.,33ʡC,1006 mbar,9 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Partly sunny.,33ʡC,1006 mbar,13 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Partly sunny.,32ʡC,1006 mbar,13 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Partly sunny.,32ʡC,1006 mbar,13 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.30,Partly sunny.,33ʡC,1005 mbar,13 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.00,Partly sunny.,33ʡC,1005 mbar,13 km/h
Soupfile_116.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Partly sunny.,32ʡC,1005 mbar,9 km/h
